inc_before_tax,mo_net_tax_liab_dol_chg_single,mo_net_tax_liab_dol_chg_mar0kids,mo_net_tax_liab_dol_chg_hoh2kids,mo_net_tax_liab_dol_chg_mar2kids
0.0,0.0,0.0,0.0,0.0
20.976913,0.0,0.0,0.0,0.0
41.953827,0.0,0.0,0.0,0.0
62.93074,0.0,0.0,0.0,0.0
83.90765,0.0,0.0,0.0,0.0
104.88457,0.0,0.0,0.0,0.0
125.86148,0.0,0.0,0.0,0.0
146.8384,0.0,0.0,0.0,0.0
167.8153,0.0,0.0,0.0,0.0
188.79222,0.0,0.0,0.0,0.0
209.76913,0.0,0.0,0.0,0.0
230.74605,0.0,0.0,0.0,0.0
251.72296,0.0,0.0,0.0,0.0
272.69986,0.0,0.0,0.0,0.0
293.6768,0.0,0.0,0.0,0.0
314.6537,0.0,0.0,0.0,0.0
335.6306,0.0,0.0,0.0,0.0
356.6075,0.0,0.0,0.0,0.0
377.58444,0.0,0.0,0.0,0.0
398.56134,0.0,0.0,0.0,0.0
419.53827,0.0,0.0,0.0,0.0
440.51517,0.0,0.0,0.0,0.0
461.4921,0.0,0.0,0.0,0.0
482.469,0.0,0.0,0.0,0.0
503.44592,0.0,0.0,0.0,0.0
524.42285,0.0,0.0,0.0,0.0
545.3997,0.0,0.0,0.0,0.0
566.37665,0.0,0.0,0.0,0.0
587.3536,0.0,0.0,0.0,0.0
608.3305,0.0,0.0,0.0,0.0
629.3074,0.0,0.0,0.0,0.0
650.2843,0.0,0.0,0.0,0.0
671.2612,0.0,0.0,0.0,0.0
692.2381,0.0,0.0,0.0,0.0
713.215,0.0,0.0,0.0,0.0
734.19196,0.0,0.0,0.0,0.0
755.1689,0.0,0.0,0.0,0.0
776.14575,0.0,0.0,0.0,0.0
797.1227,0.0,0.0,0.0,0.0
818.0996,0.0,0.0,0.0,0.0
839.07654,0.0,0.0,0.0,0.0
860.0534,0.0,0.0,0.0,0.0
881.03033,0.0,0.0,0.0,0.0
902.00726,0.0,0.0,0.0,0.0
922.9842,0.0,0.0,0.0,0.0
943.96106,0.0,0.0,0.0,0.0
964.938,0.0,0.0,0.0,0.0
985.9149,0.0,0.0,0.0,0.0
1006.89185,0.0,0.0,0.0,0.0
1027.8688,0.0,0.0,0.0,0.0
1048.8457,0.0,0.0,0.0,0.0
1069.8225,0.0,0.0,0.0,0.0
1090.7994,0.0,0.0,0.0,0.0
1111.7764,0.0,0.0,0.0,0.0
1132.7533,0.0,0.0,0.0,0.0
1153.7302,0.0,0.0,0.0,0.0
1174.7072,0.0,0.0,0.0,0.0
1195.6841,0.0,0.0,0.0,0.0
1216.661,0.0,0.0,0.0,0.0
1237.6378,0.0,0.0,0.0,0.0
1258.6147,0.0,0.0,0.0,0.0
1279.5917,0.0,0.0,0.0,0.0
1300.5686,0.0,0.0,0.0,0.0
1321.5455,0.0,0.0,0.0,0.0
1342.5225,0.0,0.0,0.0,0.0
1363.4994,0.0,0.0,0.0,0.0
1384.4762,0.0,0.0,0.0,0.0
1405.4531,0.0,0.0,0.0,0.0
1426.43,0.0,0.0,0.0,0.0
1447.407,0.0,0.0,0.0,0.0
1468.3839,0.0,0.0,0.0,0.0
1489.3608,0.0,0.0,0.0,0.0
1510.3378,0.0,0.0,0.0,0.0
1531.3147,0.0,0.0,0.0,0.0
1552.2915,0.0,0.0,0.0,0.0
1573.2684,0.0,0.0,0.0,0.0
1594.2454,0.0,0.0,0.0,0.0
1615.2223,0.0,0.0,0.0,0.0
1636.1992,0.0,0.0,0.0,0.0
1657.1761,0.0,0.0,0.0,0.0
1678.1531,0.0,0.0,0.0,0.0
1699.13,0.0,0.0,0.0,0.0
1720.1068,0.0,0.0,0.0,0.0
1741.0837,0.0,0.0,0.0,0.0
1762.0607,0.0,0.0,0.0,0.0
1783.0376,0.0,0.0,0.0,0.0
1804.0145,0.0,0.0,0.0,0.0
1824.9915,0.0,0.0,0.0,0.0
1845.9684,0.0,0.0,0.0,0.0
1866.9453,0.0,0.0,0.0,0.0
1887.9221,0.0,0.0,0.0,0.0
1908.899,0.0,0.0,0.0,0.0
1929.876,0.0,0.0,0.0,0.0
1950.8529,0.0,0.0,0.0,0.0
1971.8298,0.0,0.0,0.0,0.0
1992.8068,0.0,0.0,0.0,0.0
2013.7837,0.0,0.0,0.0,0.0
2034.7605,0.0,0.0,0.0,0.0
2055.7375,0.0,0.0,0.0,0.0
2076.7144,0.0,0.0,0.0,0.0
2097.6914,0.0,0.0,0.0,0.0
2118.6682,0.0,0.0,0.0,0.0
2139.645,0.0,0.0,0.0,0.0
2160.622,0.0,0.0,0.0,0.0
2181.5989,0.0,0.0,0.0,0.0
2202.576,0.0,0.0,0.0,0.0
2223.5527,0.0,0.0,0.0,0.0
2244.5298,0.0,0.0,0.0,0.0
2265.5066,0.0,0.0,0.0,0.0
2286.4834,0.0,0.0,0.0,0.0
2307.4604,0.0,0.0,0.0,0.0
2328.4373,0.0,0.0,0.0,0.0
2349.4143,0.0,0.0,0.0,0.0
2370.391,0.0,0.0,0.0,0.0
2391.3682,0.0,0.0,0.0,0.0
2412.345,0.0,0.0,0.0,0.0
2433.322,0.0,0.0,0.0,0.0
2454.2988,0.0,0.0,0.0,0.0
2475.2756,0.0,0.0,0.0,0.0
2496.2527,0.0,0.0,0.0,0.0
2517.2295,0.0,0.0,0.0,0.0
2538.2065,0.0,0.0,0.0,0.0
2559.1833,0.0,0.0,0.0,0.0
2580.1604,0.0,0.0,0.0,0.0
2601.1372,0.0,0.0,0.0,0.0
2622.114,0.0,0.0,0.0,0.0
2643.091,0.0,0.0,0.0,0.0
2664.0679,0.0,0.0,0.0,0.0
2685.045,0.0,0.0,0.0,0.0
2706.0217,0.0,0.0,0.0,0.0
2726.9988,0.0,0.0,0.0,0.0
2747.9756,0.0,0.0,0.0,0.0
2768.9524,0.0,0.0,0.0,0.0
2789.9294,0.0,0.0,0.0,0.0
2810.9062,0.0,0.0,0.0,0.0
2831.8833,0.0,0.0,0.0,0.0
2852.86,0.0,0.0,0.0,0.0
2873.8372,0.0,0.0,0.0,0.0
2894.814,0.0,0.0,0.0,0.0
2915.791,0.0,0.0,0.0,0.0
2936.7678,0.0,0.0,0.0,0.0
2957.7446,0.0,0.0,0.0,0.0
2978.7217,0.0,0.0,0.0,0.0
2999.6985,0.0,0.0,0.0,0.0
3020.6755,0.0,0.0,0.0,0.0
3041.6523,0.0,0.0,0.0,0.0
3062.6294,0.0,0.0,0.0,0.0
3083.6062,0.0,0.0,0.0,0.0
3104.583,0.0,0.0,0.0,0.0
3125.56,0.0,0.0,0.0,0.0
3146.5369,0.0,0.0,0.0,0.0
3167.514,0.0,0.0,0.0,0.0
3188.4907,0.0,0.0,0.0,0.0
3209.4678,0.0,0.0,0.0,0.0
3230.4446,0.0,0.0,0.0,0.0
3251.4216,0.0,0.0,0.0,0.0
3272.3984,0.0,0.0,0.0,0.0
3293.3752,0.0,0.0,0.0,0.0
3314.3523,0.0,0.0,0.0,0.0
3335.329,0.0,0.0,0.0,0.0
3356.3062,0.0,0.0,0.0,0.0
3377.283,0.0,0.0,0.0,0.0
3398.26,0.0,0.0,0.0,0.0
3419.2368,0.0,0.0,0.0,0.0
3440.2136,0.0,0.0,0.0,0.0
3461.1907,0.0,0.0,0.0,0.0
3482.1675,0.0,0.0,0.0,0.0
3503.1445,0.0,0.0,0.0,0.0
3524.1213,0.0,0.0,0.0,0.0
3545.0984,0.0,0.0,0.0,0.0
3566.0752,0.0,0.0,0.0,0.0
3587.052,0.0,0.0,0.0,0.0
3608.029,0.0,0.0,0.0,0.0
3629.0059,0.0,0.0,0.0,0.0
3649.983,0.0,0.0,0.0,0.0
3670.9597,0.0,0.0,0.0,0.0
3691.9368,0.0,0.0,0.0,0.0
3712.9136,0.0,0.0,0.0,0.0
3733.8906,0.0,0.0,0.0,0.0
3754.8674,0.0,0.0,0.0,0.0
3775.8442,0.0,0.0,0.0,0.0
3796.8213,0.0,0.0,0.0,0.0
3817.798,0.0,0.0,0.0,0.0
3838.7751,0.0,0.0,0.0,0.0
3859.752,0.0,0.0,0.0,0.0
3880.729,0.0,0.0,0.0,0.0
3901.7058,0.0,0.0,0.0,0.0
3922.6826,0.0,0.0,0.0,0.0
3943.6597,0.0,0.0,0.0,0.0
3964.6365,0.0,0.0,0.0,0.0
3985.6135,0.0,0.0,0.0,0.0
4006.5903,0.0,0.0,0.0,0.0
4027.5674,0.0,0.0,0.0,0.0
4048.5442,0.0,0.0,0.0,0.0
4069.521,0.0,0.0,0.0,0.0
4090.498,0.0,0.0,0.0,0.0
4111.475,0.0,0.0,0.0,0.0
4132.4517,0.0,0.0,0.0,0.0
4153.4287,0.0,0.0,0.0,0.0
4174.406,0.0,0.0,0.0,0.0
4195.383,0.0,0.0,0.0,0.0
4216.3594,0.0,0.0,0.0,0.0
4237.3364,0.0,0.0,0.0,0.0
4258.3135,0.0,0.0,0.0,0.0
4279.29,0.0,0.0,0.0,0.0
4300.267,0.0,0.0,0.0,0.0
4321.244,0.0,0.0,0.0,0.0
4342.221,0.0,0.0,0.0,0.0
4363.1978,0.0,0.0,0.0,0.0
4384.175,0.0,0.0,0.0,0.0
4405.152,0.0,0.0,0.0,0.0
4426.1284,0.0,0.0,0.0,0.0
4447.1055,0.0,0.0,0.0,0.0
4468.0825,0.0,0.0,0.0,0.0
4489.0596,0.0,0.0,0.0,0.0
4510.036,0.0,0.0,0.0,0.0
4531.013,0.0,0.0,0.0,0.0
4551.99,0.0,0.0,0.0,0.0
4572.967,0.0,0.0,0.0,0.0
4593.944,0.0,0.0,0.0,0.0
4614.921,0.0,0.0,0.0,0.0
4635.898,0.0,0.0,0.0,0.0
4656.8745,0.0,0.0,0.0,0.0
4677.8516,0.0,0.0,0.0,0.0
4698.8286,0.0,0.0,0.0,0.0
4719.805,0.0,0.0,0.0,0.0
4740.782,0.0,0.0,0.0,0.0
4761.7593,0.0,0.0,0.0,0.0
4782.7363,0.0,0.0,0.0,0.0
4803.713,0.0,0.0,0.0,0.0
4824.69,0.0,0.0,0.0,0.0
4845.667,0.0,0.0,0.0,0.0
4866.644,0.0,0.0,0.0,0.0
4887.6206,0.0,0.0,0.0,0.0
4908.5977,0.0,0.0,0.0,0.0
4929.5747,0.0,0.0,0.0,0.0
4950.5513,0.0,0.0,0.0,0.0
4971.5283,0.0,0.0,0.0,0.0
4992.5054,0.0,0.0,0.0,0.0
5013.4824,0.0,0.0,0.0,0.0
5034.459,0.0,0.0,0.0,0.0
5055.436,0.0,0.0,0.0,0.0
5076.413,0.0,0.0,0.0,0.0
5097.3896,0.0,0.0,0.0,0.0
5118.3667,0.0,0.0,0.0,0.0
5139.3438,0.0,0.0,0.0,0.0
5160.321,0.0,0.0,0.0,0.0
5181.2974,0.0,0.0,0.0,0.0
5202.2744,0.0,0.0,0.0,0.0
5223.2515,0.0,0.0,0.0,0.0
5244.228,0.0,0.0,0.0,0.0
5265.205,0.0,0.0,0.0,0.0
5286.182,0.0,0.0,0.0,0.0
5307.159,0.0,0.0,0.0,0.0
5328.1357,0.0,0.0,0.0,0.0
5349.113,0.0,0.0,0.0,0.0
5370.09,0.0,0.0,0.0,0.0
5391.0664,0.0,0.0,0.0,0.0
5412.0435,0.0,0.0,0.0,0.0
5433.0205,0.0,0.0,0.0,0.0
5453.9976,0.0,0.0,0.0,0.0
5474.974,0.0,0.0,0.0,0.0
5495.951,0.0,0.0,0.0,0.0
5516.928,0.0,0.0,0.0,0.0
5537.905,0.0,0.0,0.0,0.0
5558.882,0.0,0.0,0.0,0.0
5579.859,0.0,0.0,0.0,0.0
5600.836,0.0,0.0,0.0,0.0
5621.8125,0.0,0.0,0.0,0.0
5642.7896,0.0,0.0,0.0,0.0
5663.7666,0.0,0.0,0.0,0.0
5684.7437,0.0,0.0,0.0,0.0
5705.72,0.0,0.0,0.0,0.0
5726.6973,0.0,0.0,0.0,0.0
5747.6743,0.0,0.0,0.0,0.0
5768.651,0.0,0.0,0.0,0.0
5789.628,0.0,0.0,0.0,0.0
5810.605,0.0,0.0,0.0,0.0
5831.582,0.0,0.0,0.0,0.0
5852.5586,0.0,0.0,0.0,0.0
5873.5356,0.0,0.0,0.0,0.0
5894.5127,0.0,0.0,0.0,0.0
5915.4893,0.0,0.0,0.0,0.0
5936.4663,0.0,0.0,0.0,0.0
5957.4434,0.0,0.0,0.0,0.0
5978.4204,0.0,0.0,0.0,0.0
5999.397,0.0,0.0,0.0,0.0
6020.374,0.0,0.0,0.0,0.0
6041.351,0.0,0.0,0.0,0.0
6062.3276,0.0,0.0,0.0,0.0
6083.3047,0.0,0.0,0.0,0.0
6104.2817,0.0,0.0,0.0,0.0
6125.259,0.0,0.0,0.0,0.0
6146.2354,0.0,0.0,0.0,0.0
6167.2124,0.0,0.0,0.0,0.0
6188.1895,0.0,0.0,0.0,0.0
6209.166,0.0,0.0,0.0,0.0
6230.143,0.0,0.0,0.0,0.0
6251.12,0.0,0.0,0.0,0.0
6272.097,0.0,0.0,0.0,0.0
6293.0737,0.0,0.0,0.0,0.0
6314.051,0.0,0.0,0.0,0.0
6335.028,0.0,0.0,0.0,0.0
6356.0044,0.0,0.0,0.0,0.0
6376.9814,0.0,0.0,0.0,0.0
6397.9585,0.0,0.0,0.0,0.0
6418.9355,0.0,0.0,0.0,0.0
6439.912,0.0,0.0,0.0,0.0
6460.889,0.0,0.0,0.0,0.0
6481.866,0.0,0.0,0.0,0.0
6502.8433,0.0,0.0,0.0,0.0
6523.82,0.0,0.0,0.0,0.0
6544.797,0.0,0.0,0.0,0.0
6565.774,0.0,0.0,0.0,0.0
6586.7505,0.0,0.0,0.0,0.0
6607.7275,0.0,0.0,0.0,0.0
6628.7046,0.0,0.0,0.0,0.0
6649.6816,0.0,0.0,0.0,0.0
6670.658,0.0,0.0,0.0,0.0
6691.6353,0.0,0.0,0.0,0.0
6712.6123,0.0,0.0,0.0,0.0
6733.589,0.0,0.0,0.0,0.0
6754.566,0.0,0.0,0.0,0.0
6775.543,0.0,0.0,0.0,0.0
6796.52,0.0,0.0,0.0,0.0
6817.4966,0.0,0.0,0.0,0.0
6838.4736,0.0,0.0,0.0,0.0
6859.4507,0.0,0.0,0.0,0.0
6880.4272,0.0,0.0,0.0,0.0
6901.4043,0.0,0.0,0.0,0.0
6922.3813,0.0,0.0,0.0,0.0
6943.3584,0.0,0.0,0.0,0.0
6964.335,0.0,0.0,0.0,0.0
6985.312,0.0,0.0,0.0,0.0
7006.289,0.0,0.0,0.0,0.0
7027.2656,0.0,0.0,0.0,0.0
7048.2427,0.0,0.0,0.0,0.0
7069.2197,0.0,0.0,0.0,0.0
7090.197,0.0,0.0,0.0,0.0
7111.1733,0.0,0.0,0.0,0.0
7132.1504,0.0,0.0,0.0,0.0
7153.1274,0.0,0.0,0.0,0.0
7174.104,0.0,0.0,0.0,0.0
7195.081,0.0,0.0,0.0,0.0
7216.058,0.0,0.0,0.0,0.0
7237.035,0.0,0.0,0.0,0.0
7258.0117,0.0,0.0,0.0,0.0
7278.989,0.0,0.0,0.0,0.0
7299.966,0.0,0.0,0.0,0.0
7320.943,0.0,0.0,0.0,0.0
7341.9194,0.0,0.0,0.0,0.0
7362.8965,0.0,0.0,0.0,0.0
7383.8735,0.0,0.0,0.0,0.0
7404.85,0.0,0.0,0.0,0.0
7425.827,0.0,0.0,0.0,0.0
7446.804,0.0,0.0,0.0,0.0
7467.7812,0.0,0.0,0.0,0.0
7488.758,0.0,0.0,0.0,0.0
7509.735,0.0,0.0,0.0,0.0
7530.712,0.0,0.0,0.0,0.0
7551.6885,0.0,0.0,0.0,0.0
7572.6655,0.0,0.0,0.0,0.0
7593.6426,0.0,0.0,0.0,0.0
7614.6196,0.0,0.0,0.0,0.0
7635.596,0.0,0.0,0.0,0.0
7656.573,0.0,0.0,0.0,0.0
7677.5503,0.0,0.0,0.0,0.0
7698.527,0.0,0.0,0.0,0.0
7719.504,0.0,0.0,0.0,0.0
7740.481,0.0,0.0,0.0,0.0
7761.458,0.0,0.0,0.0,0.0
7782.4346,0.0,0.0,0.0,0.0
7803.4116,0.0,0.0,0.0,0.0
7824.3887,0.0,0.0,0.0,0.0
7845.365,0.0,0.0,0.0,0.0
7866.3423,0.0,0.0,0.0,0.0
7887.3193,0.0,0.0,0.0,0.0
7908.2964,0.0,0.0,0.0,0.0
7929.273,0.0,0.0,0.0,0.0
7950.25,0.0,0.0,0.0,0.0
7971.227,0.0,0.0,0.0,0.0
7992.2036,0.0,0.0,0.0,0.0
8013.1807,0.0,0.0,0.0,0.0
8034.1577,0.0,0.0,0.0,0.0
8055.135,0.0,0.0,0.0,0.0
8076.1113,0.0,0.0,0.0,0.0
8097.0884,0.0,0.0,0.0,0.0
8118.0654,0.0,0.0,0.0,0.0
8139.042,0.0,0.0,0.0,0.0
8160.019,0.0,0.0,0.0,0.0
8180.996,0.0,0.0,0.0,0.0
8201.973,0.0,0.0,0.0,0.0
8222.95,0.0,0.0,0.0,0.0
8243.927,0.0,0.0,0.0,0.0
8264.903,0.0,0.0,0.0,0.0
8285.881,0.0,0.0,0.0,0.0
8306.857,0.0,0.0,0.0,0.0
8327.834,0.0,0.0,0.0,0.0
8348.812,0.0,0.0,0.0,0.0
8369.788,0.0,0.0,0.0,0.0
8390.766,0.0,0.0,0.0,0.0
8411.742,0.0,0.0,0.0,0.0
8432.719,0.0,0.0,0.0,0.0
8453.696,0.0,0.0,0.0,0.0
8474.673,0.0,0.0,0.0,0.0
8495.649,0.0,0.0,0.0,0.0
8516.627,0.0,0.0,0.0,0.0
8537.604,0.0,0.0,0.0,0.0
8558.58,0.0,0.0,0.0,0.0
8579.558,0.0,0.0,0.0,0.0
8600.534,0.0,0.0,0.0,0.0
8621.512,0.0,0.0,0.0,0.0
8642.488,0.0,0.0,0.0,0.0
8663.465,0.0,0.0,0.0,0.0
8684.442,0.0,0.0,0.0,0.0
8705.419,0.0,0.0,0.0,0.0
8726.3955,0.0,0.0,0.0,0.0
8747.373,0.0,0.0,0.0,0.0
8768.35,0.0,0.0,0.0,0.0
8789.326,0.0,0.0,0.0,0.0
8810.304,0.0,0.0,0.0,0.0
8831.28,0.0,0.0,0.0,0.0
8852.257,0.0,0.0,0.0,0.0
8873.234,0.0,0.0,0.0,0.0
8894.211,0.0,0.0,0.0,0.0
8915.188,0.0,0.0,0.0,0.0
8936.165,0.0,0.0,0.0,0.0
8957.142,0.0,0.0,0.0,0.0
8978.119,0.0,0.0,0.0,0.0
8999.096,0.0,0.0,0.0,0.0
9020.072,0.0,0.0,0.0,0.0
9041.05,0.0,0.0,0.0,0.0
9062.026,0.0,0.0,0.0,0.0
9083.003,0.0,0.0,0.0,0.0
9103.98,0.0,0.0,0.0,0.0
9124.957,0.0,0.0,0.0,0.0
9145.934,0.0,0.0,0.0,0.0
9166.911,0.0,0.0,0.0,0.0
9187.888,0.0,0.0,0.0,0.0
9208.865,0.0,0.0,0.0,0.0
9229.842,0.0,0.0,0.0,0.0
9250.818,0.0,0.0,0.0,0.0
9271.796,0.0,0.0,0.0,0.0
9292.772,0.0,0.0,0.0,0.0
9313.749,0.0,0.0,0.0,0.0
9334.727,0.0,0.0,0.0,0.0
9355.703,0.0,0.0,0.0,0.0
9376.68,0.0,0.0,0.0,0.0
9397.657,0.0,0.0,0.0,0.0
9418.634,0.0,0.0,0.0,0.0
9439.61,0.0,0.0,0.0,0.0
9460.588,0.0,0.0,0.0,0.0
9481.564,0.0,0.0,0.0,0.0
9502.542,0.0,0.0,0.0,0.0
9523.519,0.0,0.0,0.0,0.0
9544.495,0.0,0.0,0.0,0.0
9565.473,0.0,0.0,0.0,0.0
9586.449,0.0,0.0,0.0,0.0
9607.426,0.0,0.0,0.0,0.0
9628.403,0.0,0.0,0.0,0.0
9649.38,0.0,0.0,0.0,0.0
9670.356,0.0,0.0,0.0,0.0
9691.334,0.0,0.0,0.0,0.0
9712.311,0.0,0.0,0.0,0.0
9733.288,0.0,0.0,0.0,0.0
9754.265,0.0,0.0,0.0,0.0
9775.241,0.0,0.0,0.0,0.0
9796.219,0.0,0.0,0.0,0.0
9817.195,0.0,0.0,0.0,0.0
9838.172,0.0,0.0,0.0,0.0
9859.149,0.0,0.0,0.0,0.0
9880.126,0.0,0.0,0.0,0.0
9901.103,0.0,0.0,0.0,0.0
9922.08,0.0,0.0,0.0,0.0
9943.057,0.0,0.0,0.0,0.0
9964.033,0.0,0.0,0.0,0.0
9985.011,0.0,0.0,0.0,0.0
10005.987,0.0,0.0,0.0,0.0
10026.965,0.0,0.0,0.0,0.0
10047.941,0.0,0.0,0.0,0.0
10068.918,0.0,0.0,0.0,0.0
10089.8955,0.0,0.0,0.0,0.0
10110.872,0.0,0.0,0.0,0.0
10131.849,0.0,0.0,0.0,0.0
10152.826,0.0,0.0,0.0,0.0
10173.803,0.0,0.0,0.0,0.0
10194.779,0.0,0.0,0.0,0.0
10215.757,0.0,0.0,0.0,0.0
10236.733,0.0,0.0,0.0,0.0
10257.71,0.0,0.0,0.0,0.0
10278.6875,0.0,0.0,0.0,0.0
10299.664,0.0,0.0,0.0,0.0
10320.642,0.0,0.0,0.0,0.0
10341.618,0.0,0.0,0.0,0.0
10362.595,0.0,0.0,0.0,0.0
10383.572,0.0,0.0,0.0,0.0
10404.549,0.0,0.0,0.0,0.0
10425.525,0.0,0.0,0.0,0.0
10446.503,0.0,0.0,0.0,0.0
10467.4795,0.0,0.0,0.0,0.0
10488.456,0.0,0.0,0.0,0.0
10509.434,0.0,0.0,0.0,0.0
10530.41,0.0,0.0,0.0,0.0
10551.388,0.0,0.0,0.0,0.0
10572.364,0.0,0.0,0.0,0.0
10593.341,0.0,0.0,0.0,0.0
10614.318,0.0,0.0,0.0,0.0
10635.295,0.0,0.0,0.0,0.0
10656.271,0.0,0.0,0.0,0.0
10677.249,0.0,0.0,0.0,0.0
10698.226,0.0,0.0,0.0,0.0
10719.202,0.0,0.0,0.0,0.0
10740.18,0.0,0.0,0.0,0.0
10761.156,0.0,0.0,0.0,0.0
10782.133,0.0,0.0,0.0,0.0
10803.11,0.0,0.0,0.0,0.0
10824.087,0.0,0.0,0.0,0.0
10845.064,0.0,0.0,0.0,0.0
10866.041,0.0,0.0,0.0,0.0
10887.018,0.0,0.0,0.0,0.0
10907.995,0.0,0.0,0.0,0.0
10928.972,0.0,0.0,0.0,0.0
10949.948,0.0,0.0,0.0,0.0
10970.926,0.0,0.0,0.0,0.0
10991.902,0.0,0.0,0.0,0.0
11012.879,0.0,0.0,0.0,0.0
11033.856,0.0,0.0,0.0,0.0
11054.833,0.0,0.0,0.0,0.0
11075.81,0.0,0.0,0.0,0.0
11096.787,0.0,0.0,0.0,0.0
11117.764,0.0,0.0,0.0,0.0
11138.741,0.0,0.0,0.0,0.0
11159.718,0.0,0.0,0.0,0.0
11180.694,0.0,0.0,0.0,0.0
11201.672,0.0,0.0,0.0,0.0
11222.648,0.0,0.0,0.0,0.0
11243.625,0.0,0.0,0.0,0.0
11264.603,0.0,0.0,0.0,0.0
11285.579,0.0,0.0,0.0,0.0
11306.556,0.0,0.0,0.0,0.0
11327.533,0.0,0.0,0.0,0.0
11348.51,0.0,0.0,0.0,0.0
11369.487,0.0,0.0,0.0,0.0
11390.464,0.0,0.0,0.0,0.0
11411.44,0.0,0.0,0.0,0.0
11432.418,0.0,0.0,0.0,0.0
11453.395,0.0,0.0,0.0,0.0
11474.371,0.0,0.0,0.0,0.0
11495.349,0.0,0.0,0.0,0.0
11516.325,0.0,0.0,0.0,0.0
11537.302,0.0,0.0,0.0,0.0
11558.279,0.0,0.0,0.0,0.0
11579.256,0.0,0.0,0.0,0.0
11600.232,0.0,0.0,0.0,0.0
11621.21,0.0,0.0,0.0,0.0
11642.187,0.0,0.0,0.0,0.0
11663.164,0.0,0.0,0.0,0.0
11684.141,0.0,0.0,0.0,0.0
11705.117,0.0,0.0,0.0,0.0
11726.095,0.0,0.0,0.0,0.0
11747.071,0.0,0.0,0.0,0.0
11768.048,0.0,0.0,0.0,0.0
11789.025,0.0,0.0,0.0,0.0
11810.002,0.0,0.0,0.0,0.0
11830.979,0.0,0.0,0.0,0.0
11851.956,0.0,0.0,0.0,0.0
11872.933,0.0,0.0,0.0,0.0
11893.909,0.0,0.0,0.0,0.0
11914.887,0.0,0.0,0.0,0.0
11935.863,0.0,0.0,0.0,0.0
11956.841,0.0,0.0,0.0,0.0
11977.817,0.0,0.0,0.0,0.0
11998.794,0.0,0.0,0.0,0.0
12019.771,0.0,0.0,0.0,0.0
12040.748,0.0,0.0,0.0,0.0
12061.725,0.0,0.0,0.0,0.0
12082.702,0.0,0.0,0.0,0.0
12103.679,0.0,0.0,0.0,0.0
12124.655,0.0,0.0,0.0,0.0
12145.633,0.0,0.0,0.0,0.0
12166.609,0.0,0.0,0.0,0.0
12187.587,0.0,0.0,0.0,0.0
12208.563,0.0,0.0,0.0,0.0
12229.54,0.0,0.0,0.0,0.0
12250.518,0.0,0.0,0.0,0.0
12271.494,0.0,0.0,0.0,0.0
12292.471,0.0,0.0,0.0,0.0
12313.448,0.0,0.0,0.0,0.0
12334.425,0.0,0.0,0.0,0.0
12355.401,0.0,0.0,0.0,0.0
12376.379,0.0,0.0,0.0,0.0
12397.355,0.0,0.0,0.0,0.0
12418.332,0.0,0.0,0.0,0.0
12439.31,0.0,0.0,0.0,0.0
12460.286,0.0,0.0,0.0,0.0
12481.264,0.0,0.0,0.0,0.0
12502.24,0.0,0.0,0.0,0.0
12523.217,0.0,0.0,0.0,0.0
12544.194,0.0,0.0,0.0,0.0
12565.171,0.0,0.0,0.0,0.0
12586.147,0.0,0.0,0.0,0.0
12607.125,0.0,0.0,0.0,0.0
12628.102,0.0,0.0,0.0,0.0
12649.078,0.0,0.0,0.0,0.0
12670.056,0.0,0.0,0.0,0.0
12691.032,0.0,0.0,0.0,0.0
12712.009,0.0,0.0,0.0,0.0
12732.986,0.0,0.0,0.0,0.0
12753.963,0.0,0.0,0.0,0.0
12774.94,0.0,0.0,0.0,0.0
12795.917,0.0,0.0,0.0,0.0
12816.894,0.0,0.0,0.0,0.0
12837.871,0.0,0.0,0.0,0.0
12858.848,0.0,0.0,0.0,0.0
12879.824,0.0,0.0,0.0,0.0
12900.802,0.0,0.0,0.0,0.0
12921.778,0.0,0.0,0.0,0.0
12942.755,0.0,0.0,0.0,0.0
12963.732,0.0,0.0,0.0,0.0
12984.709,0.0,0.0,0.0,0.0
13005.687,0.0,0.0,0.0,0.0
13026.663,0.0,0.0,0.0,0.0
13047.64,0.0,0.0,0.0,0.0
13068.617,0.0,0.0,0.0,0.0
13089.594,0.0,0.0,0.0,0.0
13110.57,0.0,0.0,0.0,0.0
13131.548,0.0,0.0,0.0,0.0
13152.524,0.0,0.0,0.0,0.0
13173.501,0.0,0.0,0.0,0.0
13194.479,0.0,0.0,0.0,0.0
13215.455,0.0,0.0,0.0,0.0
13236.432,0.0,0.0,0.0,0.0
13257.409,0.0,0.0,0.0,0.0
13278.386,0.0,0.0,0.0,0.0
13299.363,0.0,0.0,0.0,0.0
13320.34,0.0,0.0,0.0,0.0
13341.316,0.0,0.0,0.0,0.0
13362.294,0.0,0.0,0.0,0.0
13383.2705,0.0,0.0,0.0,0.0
13404.247,0.0,0.0,0.0,0.0
13425.225,0.0,0.0,0.0,0.0
13446.201,0.0,0.0,0.0,0.0
13467.178,0.0,0.0,0.0,0.0
13488.155,0.0,0.0,0.0,0.0
13509.132,0.0,0.0,0.0,0.0
13530.108,0.0,0.0,0.0,0.0
13551.086,0.0,0.0,0.0,0.0
13572.0625,0.0,0.0,0.0,0.0
13593.04,0.0,0.0,0.0,0.0
13614.017,0.0,0.0,0.0,0.0
13634.993,0.0,0.0,0.0,0.0
